time,open,high,low,close,tick_volume,spread,real_volume
2025-08-18 22:00:00+00:00,3333.801,3334.319,3332.881,3333.056,854,112,0
2025-08-18 22:15:00+00:00,3333.052,3334.671,3332.977,3333.898,721,112,0
2025-08-18 22:30:00+00:00,3333.889,3334.407,3333.325,3333.394,559,112,0
2025-08-18 22:45:00+00:00,3333.37,3334.527,3333.01,3334.432,499,112,0
2025-08-18 23:00:00+00:00,3334.433,3334.747,3333.496,3333.558,638,112,0
2025-08-18 23:15:00+00:00,3333.544,3333.632,3331.691,3332.324,701,112,0
2025-08-18 23:30:00+00:00,3332.323,3333.278,3331.433,3332.919,873,112,0
2025-08-18 23:45:00+00:00,3332.84,3332.84,3330.538,3331.002,957,112,0
2025-08-19 00:00:00+00:00,3331.014,3337.891,3326.046,3336.23,3573,112,0
2025-08-19 00:15:00+00:00,3336.205,3339.229,3335.566,3337.302,1940,112,0
2025-08-19 00:30:00+00:00,3337.342,3338.536,3334.923,3335.98,1639,112,0
2025-08-19 00:45:00+00:00,3335.978,3336.386,3332.748,3335.138,1664,112,0
2025-08-19 01:00:00+00:00,3335.221,3335.774,3330.131,3331.482,3058,112,0
2025-08-19 01:15:00+00:00,3331.476,3335.307,3330.941,3332.464,2354,112,0
2025-08-19 01:30:00+00:00,3332.54,3334.084,3330.951,3333.234,2193,112,0
2025-08-19 01:45:00+00:00,3333.237,3335.665,3332.612,3333.035,1939,112,0
2025-08-19 02:00:00+00:00,3333.024,3333.068,3329.524,3332.167,1886,112,0
2025-08-19 02:15:00+00:00,3332.135,3334.771,3331.698,3333.644,1353,112,0
2025-08-19 02:30:00+00:00,3333.645,3334.844,3333.15,3333.805,1167,112,0
2025-08-19 02:45:00+00:00,3333.797,3338.1,3332.358,3338.084,1512,112,0
2025-08-19 03:00:00+00:00,3338.098,3341.176,3337.488,3341.162,1916,112,0
2025-08-19 03:15:00+00:00,3341.143,3341.687,3340.236,3341.034,1477,112,0
2025-08-19 03:30:00+00:00,3341.03,3341.623,3337.956,3338.391,1198,112,0
2025-08-19 03:45:00+00:00,3338.42,3338.571,3337.098,3337.811,1157,112,0
2025-08-19 04:00:00+00:00,3337.769,3338.125,3336.074,3337.011,976,112,0
2025-08-19 04:15:00+00:00,3336.965,3338.193,3335.727,3336.398,996,112,0
2025-08-19 04:30:00+00:00,3336.425,3338.241,3334.424,3335.176,1434,112,0
2025-08-19 04:45:00+00:00,3335.185,3337.949,3335.141,3337.672,922,112,0
2025-08-19 05:00:00+00:00,3337.673,3338.777,3337.426,3338.098,1031,112,0
2025-08-19 05:15:00+00:00,3338.1,3340.68,3336.426,3339.853,1438,112,0
2025-08-19 05:30:00+00:00,3339.945,3340.684,3337.939,3338.613,1378,112,0
2025-08-19 05:45:00+00:00,3338.607,3339.21,3335.707,3336.189,1423,112,0
2025-08-19 06:00:00+00:00,3336.213,3338.095,3335.119,3337.361,1629,112,0
2025-08-19 06:15:00+00:00,3337.33,3338.819,3335.965,3336.519,1373,112,0
2025-08-19 06:30:00+00:00,3336.485,3337.45,3334.602,3334.792,1255,112,0
2025-08-19 06:45:00+00:00,3334.859,3336.882,3334.503,3335.975,1213,112,0
2025-08-19 07:00:00+00:00,3336.101,3341.845,3334.97,3338.657,1950,112,0
2025-08-19 07:15:00+00:00,3338.637,3341.255,3338.634,3339.832,1671,112,0
2025-08-19 07:30:00+00:00,3339.831,3340.182,3337.576,3339.774,1715,112,0
2025-08-19 07:45:00+00:00,3339.81,3340.959,3338.697,3340.719,1202,112,0
2025-08-19 08:00:00+00:00,3340.763,3340.997,3336.722,3336.948,1470,112,0
2025-08-19 08:15:00+00:00,3336.943,3339.477,3336.451,3338.631,1172,112,0
2025-08-19 08:30:00+00:00,3338.637,3339.081,3337.549,3338.496,988,112,0
2025-08-19 08:45:00+00:00,3338.563,3339.523,3337.116,3338.024,1205,112,0
2025-08-19 09:00:00+00:00,3338.043,3339.483,3337.376,3337.424,1153,112,0
2025-08-19 09:15:00+00:00,3337.435,3338.414,3336.91,3337.88,1027,112,0
2025-08-19 09:30:00+00:00,3337.877,3339.405,3336.895,3338.844,1118,112,0
2025-08-19 09:45:00+00:00,3338.88,3339.715,3338.477,3339.31,1118,112,0
2025-08-19 10:00:00+00:00,3339.288,3343.071,3339.243,3342.724,1354,112,0
2025-08-19 10:15:00+00:00,3342.841,3345.352,3342.742,3343.826,1458,112,0
2025-08-19 10:30:00+00:00,3343.785,3344.0,3342.231,3342.652,1010,112,0
2025-08-19 10:45:00+00:00,3342.651,3344.082,3341.742,3343.53,1117,112,0
2025-08-19 11:00:00+00:00,3343.567,3344.835,3342.83,3343.016,1307,112,0
2025-08-19 11:15:00+00:00,3343.022,3343.388,3341.037,3341.727,955,112,0
2025-08-19 11:30:00+00:00,3341.759,3342.012,3339.297,3341.317,1117,112,0
2025-08-19 11:45:00+00:00,3341.314,3342.276,3339.656,3339.791,1482,112,0
2025-08-19 12:00:00+00:00,3339.792,3340.568,3336.751,3336.846,1680,112,0
2025-08-19 12:15:00+00:00,3336.872,3340.119,3336.051,3338.218,1854,112,0
2025-08-19 12:30:00+00:00,3338.165,3338.165,3334.535,3335.974,2052,112,0
2025-08-19 12:45:00+00:00,3335.969,3337.307,3334.316,3334.746,1662,112,0
2025-08-19 13:00:00+00:00,3334.791,3335.566,3325.73,3329.682,3514,112,0
2025-08-19 13:15:00+00:00,3329.638,3333.047,3328.573,3331.797,2939,112,0
2025-08-19 13:30:00+00:00,3331.767,3338.329,3331.57,3337.897,3817,112,0
2025-08-19 13:45:00+00:00,3337.994,3339.36,3333.733,3334.014,2437,112,0
2025-08-19 14:00:00+00:00,3334.052,3336.974,3332.211,3334.781,2569,112,0
2025-08-19 14:15:00+00:00,3334.825,3336.442,3333.642,3335.555,2175,112,0
2025-08-19 14:30:00+00:00,3335.599,3336.688,3325.536,3326.245,3762,112,0
2025-08-19 14:45:00+00:00,3326.25,3327.022,3320.877,3325.331,4330,112,0
2025-08-19 15:00:00+00:00,3325.358,3326.634,3321.592,3323.186,3187,112,0
2025-08-19 15:15:00+00:00,3323.225,3326.757,3322.179,3324.142,2080,112,0
2025-08-19 15:30:00+00:00,3324.141,3326.187,3322.471,3323.262,1624,112,0
2025-08-19 15:45:00+00:00,3323.188,3323.846,3321.683,3322.693,1637,112,0
2025-08-19 16:00:00+00:00,3322.735,3324.459,3320.545,3321.003,1674,112,0
2025-08-19 16:15:00+00:00,3321.028,3322.642,3318.663,3319.489,1599,112,0
2025-08-19 16:30:00+00:00,3319.464,3320.781,3318.057,3319.298,1535,112,0
2025-08-19 16:45:00+00:00,3319.243,3320.58,3317.04,3317.517,1591,112,0
2025-08-19 17:00:00+00:00,3317.512,3319.018,3316.889,3317.85,1619,112,0
2025-08-19 17:15:00+00:00,3317.907,3319.021,3314.877,3315.576,2040,112,0
2025-08-19 17:30:00+00:00,3315.59,3320.06,3315.529,3319.303,1660,112,0
2025-08-19 17:45:00+00:00,3319.368,3319.57,3317.459,3317.555,1191,112,0
